degree_variance,avg_shortest_path,R2,box_dimension,graph_id,label
0.562130178,4.907692308,0.878765022,0.848387565,951,0
0.520833333,4.644927536,0.900210808,0.758698749,952,0
0.587257618,3.812865497,0.920334201,0.665490292,953,0
0.678204435,7.15393134,0.979841792,0.837685083,954,0
0.427221172,4.830039526,0.974166955,0.79894768,955,0
0.214332676,7.214574899,0.949806442,0.603273371,956,0
0.979591837,4.318681319,0.988480166,1.130485052,957,0
0.844081633,6.226890756,0.992857672,0.836453485,958,0
0.609375,5.83266129,0.928331148,0.889460769,959,0
0.4536862,8.868599034,0.957051948,0.819239782,960,0
0.672216441,5.810752688,0.960476515,0.975983019,961,0
0.636961286,6.833333333,0.952692488,1.010053489,962,0
0.46373365,5.450738916,0.889072182,0.854073372,963,0
0.692041522,5.379679144,0.972849389,0.674236584,964,0
0.591715976,2.884615385,0.866830971,0.325562176,965,0
0.52734375,5.623655914,0.94488687,0.733997428,966,0
0.555555556,4.644927536,0.959875409,0.7919864,967,0
0.693877551,2.956043956,0.939821966,0.607682036,968,0
0.382222222,3.666666667,0.951026251,0.702872848,969,0
0.56,4.431578947,0.714379039,0.998245064,970,0
0.56,5.84137931,0.933131634,0.853136504,971,0
0.72,4.946666667,0.946318976,0.571351211,972,0
0.439909297,5.822299652,0.952971905,0.709517548,973,0
0.346938776,4.91005291,0.866312907,0.470914861,974,0
1.146814404,4.045751634,0.830951957,0.869229162,975,0
0.666666667,4.773684211,0.991699458,0.809622235,976,0
0.566326531,4.695156695,0.985920602,0.675121222,977,0
0.520833333,4.663043478,0.997697223,0.76128832,978,0
0.622352082,5.570570571,0.979798069,0.704531612,979,0
0.408304498,9.606060606,0.950394399,0.728909525,980,0
0.504801097,4.58974359,0.92008144,0.756931377,981,0
0.297577855,3.816176471,0.994344529,0.56957526,982,0
0.352171327,7.176829268,0.950417388,0.752202433,983,0
0.484375,6.95766129,0.828423938,0.88919124,984,0
0.5824,4.193333333,0.942275689,0.63433821,985,0
1.09739369,3.863247863,0.709746647,0.657638209,986,0
0.330578512,5.008658009,0.946223857,0.780000547,987,0
0.574669187,3.747035573,0.9719473,0.649772678,988,0
0.666666667,3.333333333,0.995686943,0.540403692,989,0
0.6875,2.392857143,1,0,990,0
0.620498615,3.976608187,0.972176691,0.802320557,991,0
0.512820513,4.117647059,0.969989674,0.663081489,992,0
0.574394464,3.661764706,0.631873505,0.659120116,993,0
0.59,4.14619883,0.84331741,0.522883649,994,0
0.307270233,4.512820513,0.978068418,0.747823164,995,0
0.899408284,3.641025641,0.77629868,0.805069374,996,0
0.49,4.915789474,0.972438546,0.670633994,997,0
0.56,1.333333333,0,0,998,0
0.520710059,4.787692308,0.950622876,0.865571162,999,0
0.437869822,2.782051282,1,0.222392421,1000,0
0.948096886,3.044117647,0.861646756,1.033304465,1001,0
0.705882353,3.882352941,0.833980715,0.767080825,1002,0
0.984375,3.408333333,0.842178769,1.025116857,1003,0
0.378698225,5.298461538,0.913085542,0.538910772,1004,0
0.545454545,2.836363636,0.997271896,0.625979906,1005,0
0.360946746,4.756923077,0.947253326,0.665381768,1006,0
0.648888889,2.723809524,0.989232069,0.749970055,1007,0
0.692041522,6.160427807,0.923592232,1.052157193,1008,0
0.69,4.173684211,0.953837128,0.67758041,1009,0
0.725761773,3.801169591,0.963172876,0.591116923,1010,0
0.786938776,5.468907563,0.96057499,0.67972936,1011,0
0.79,5.842307692,0.961922071,0.665996804,1012,0
0.582222222,10.83050847,0.949064861,0.9723538,1013,0
0.947368421,4.286549708,0.936259692,0.969047739,1014,0
0.662222222,6.344827586,0.898208319,1.03196044,1015,0
0.587257618,3.584795322,0.996653505,0.731039971,1016,0
0.570749108,4.280788177,0.992728986,0.857370003,1017,0
0.587257618,3.67251462,0.914898145,0.594831935,1018,0
0.595041322,2.436363636,1,1,1019,0
0.635445363,5.198863636,0.938383638,0.800070356,1020,0
0.418367347,4.732804233,0.918551719,0.811826956,1021,0
0.485207101,4.483076923,0.961009,0.834576483,1022,0
0.496570645,5.50997151,0.935166711,0.872433141,1023,0
0.514177694,5.011857708,0.955031878,0.818290412,1024,0
0.220603538,7.883870968,0.897854541,0.733186013,1025,0
0.563995838,5.703225806,0.917633143,0.856604918,1026,0
0.396734694,7.300840336,0.933126014,0.57597472,1027,0
0.466666667,6.547126437,0.969428627,0.610465233,1028,0
0.526315789,4.509803922,0.928894988,0.660787862,1029,0
0.46,7.091025641,0.925465293,0.723543733,1030,0
0.671875,6.110887097,0.95782574,1.025380001,1031,0
0.478668054,6.070967742,0.930427062,0.974569294,1032,0
0.659279778,6.382645804,0.938279784,0.882838032,1033,0
0.672653061,6.205042017,0.939865417,0.933347508,1034,0
0.750865052,6.190730838,0.910585856,1.069644412,1035,0
0.552469136,7.109243697,0.955353969,0.883955821,1036,0
0.218836565,7.80512091,0.95029292,0.825293675,1037,0
0.56,5.04137931,0.9146747,0.753955891,1038,0
0.686390533,5.12,0.874777723,0.857193063,1039,0
0.543209877,4.196078431,0.888168324,0.766469793,1040,0
0.692041522,3.713235294,0.874121754,0.830702735,1041,0
0.413793103,6.753694581,0.94650951,0.829441066,1042,0
0.466666667,6.547126437,0.969428627,0.610465233,1043,0
0.752834467,4.585714286,0.816008617,0.949646799,1044,0
0.49,4.215789474,0.939407341,0.604886708,1045,0
0.36817883,6.819163293,0.967351999,0.689799885,1046,0
0.941176471,3.794117647,0.993193922,0.866393719,1047,0
0.605619147,4.686021505,0.877805598,0.821138864,1048,0
0.493055556,4.985507246,0.83694839,0.563958482,1049,0
0.447074293,5.452091768,0.969590797,0.714516167,1050,0
0.230623819,5.201581028,0.855935322,0.636456795,1051,0
0.354166667,5.177536232,0.905083563,0.76191908,1052,0
0.792387543,5.650623886,0.956800372,0.812961354,1053,0
0.48199446,3.812865497,0.912473594,0.848184526,1054,0
0.437869822,8.688259109,0.971188476,0.845670168,1055,0
0.514233242,4.939393939,0.867080759,0.821073414,1056,0
0.417777778,6.17979798,0.967607861,0.791408028,1057,0
0.792866941,5.347578348,0.932525176,0.955723437,1058,0
0.521548576,5.947447447,0.937366615,0.942573722,1059,0
1.020833333,7.020390071,0.979621526,0.960253216,1060,0
0.583333333,6.380952381,0.940224783,0.927494139,1061,0
0.657596372,4.628571429,0.916626059,0.804390042,1062,0
0.651974288,6.367424242,0.948314191,1.032284573,1063,0
0.472222222,2.712121212,0.92972652,0.740466401,1064,0
0.75862069,6.359605911,0.915367233,0.839402016,1065,0
0.693333333,5.275862069,0.948064977,0.922860143,1066,0
0.409989594,15.11528292,0.910158323,0.802759165,1067,0
0.428571429,3.551282051,0.923841979,0.567111955,1068,0
0.532544379,5.621538462,0.950154311,0.83096019,1069,0
0.728888889,3.152380952,0.640341729,0.603393645,1070,0
0.603305785,4.203463203,0.883931179,0.752200973,1071,0
0.606648199,6.302987198,0.895626777,0.835147318,1072,0
0.595555556,6.717241379,0.964256226,0.821674085,1073,0
0.426666667,5.370114943,0.995696462,0.6739979,1074,0
0.56,7.43974359,0.896913209,0.863308031,1075,0
0.62244898,5.433862434,0.986125916,0.778640926,1076,0
0.715555556,5.652873563,0.923624806,0.805589443,1077,0
0.648888889,5.126436782,0.893170265,0.953463857,1078,0
0.41,3.7,0.985558648,0.716627895,1079,0
0.551020408,3.010989011,0.845660257,0.478480378,1080,0
0.532871972,3.529411765,0.944854926,0.803806352,1081,0
0.391184573,7.25,0.953830021,0.876921144,1082,0
0.423469388,6.462962963,0.791690896,0.743903371,1083,0
0.562358277,4.057142857,0.896822601,0.611979379,1084,0
0.470588235,4.455882353,0.836155451,0.83244197,1085,0
0.3744,5.073333333,0.94724652,0.763951767,1086,0
0.601664685,5.512315271,0.892016405,0.970193249,1087,0
0.512396694,5.630681818,0.897333042,0.780625845,1088,0
0.573002755,5.623106061,0.897333042,0.780625845,1089,0
0.918367347,2.703296703,0.866830971,0.454763833,1090,0
1.085872576,3.567251462,0.661715243,0.461277244,1091,0
1.055555556,2.5,0.866830971,0.541470332,1092,0
0.984375,3.25,0.918192152,0.909174547,1093,0
0.578449905,4.403162055,0.881975959,0.751463959,1094,0
0.36,6.801282051,0.945311873,0.795939517,1095,0
0.404897959,6.732773109,0.937239904,0.659130397,1096,0
0.55401662,8.3371266,0.959096139,0.928073155,1097,0
0.971533517,4.884469697,0.92401636,0.863929225,1098,0
0.458049887,11.02713774,0.889030127,1.009963757,1099,0
0.464463558,9.110083256,0.944239651,0.929684527,1100,0
0.512879662,9.643921569,0.924098596,1.109962647,1101,0
0.571428571,6.638176638,0.983289429,0.809475478,1102,0
0.421487603,4.45021645,0.847203183,0.756899327,1103,0
0.49,3.842105263,0.938895442,0.343701594,1104,0
0.947368421,4.269005848,0.90504981,0.717494602,1105,0
0.788534343,6.225396825,0.847557588,1.102493052,1106,0
0.87654321,4.117647059,0.867056177,0.822512594,1107,0
0.5184,12.31918367,0.918377138,0.808809662,1108,0
0.587105624,6.018461538,0.948169382,0.813545929,1109,0
0.359375,4.075,0.979087133,0.709606107,1110,0
0.297577855,3.698529412,0.994344529,0.56957526,1111,0
0.632653061,2.813186813,0.590539955,0.489429706,1112,0
0.515555556,6.698850575,0.956300195,0.983716718,1113,0
0.926275992,4.399209486,0.978068418,0.747823164,1114,0
0.622352082,5.705705706,0.980704443,0.629781149,1115,0
0.283950617,3.849673203,0.776921141,0.689872036,1116,0
0.376731302,4.128654971,0.981565963,0.706036814,1117,0
0.598765432,5.919047619,0.988417362,0.768258564,1118,0
0.360946746,6.083076923,0.871612855,0.819962743,1119,0
0.818181818,4.685714286,0.937734311,0.962379056,1120,0
0.782608696,4.822510823,0.891570664,0.905700287,1121,0
0.9,4.339181287,0.900628463,0.92615474,1122,0
0.7,4.596491228,0.984489409,0.737840647,1123,0
0.662993572,5.995967742,0.86808763,0.872940689,1124,0
0.695652174,4.675324675,0.971065515,0.777214218,1125,0
0.369929692,8.739837398,0.783772312,0.837520912,1126,0
1.383742911,2.509090909,1,1.415037499,1127,0
0.609375,3.525,0.944854926,0.803806352,1128,0
0.691358025,2.305555556,1,0.321928095,1129,0
0.415224913,5.258467023,0.970907805,0.564348824,1130,0
0.461538462,3.487179487,0.765140853,0.844550117,1131,0
0.695652174,4.743083004,0.946650323,0.740413642,1132,0
0.661625709,3.924901186,0.960591464,0.656458245,1133,0
0.447450572,6.195698925,0.929622245,0.649457968,1134,0
0.35734072,7.318634424,0.981903222,0.711404333,1135,0
0.395061728,6.245014245,0.980809551,0.797193642,1136,0
0.5344,4.923333333,0.940428321,0.729334392,1137,0
0.734375,3.283333333,0.995686943,0.540403692,1138,0
0.574394464,3.720588235,0.933468384,0.610058522,1139,0
0.461538462,3.461538462,0.936317238,0.668663562,1140,0
0.573307035,6.168690958,0.91319836,0.993470245,1141,0
0.449732302,6.559756098,0.865751607,0.901392342,1142,0
0.609467456,5.643076923,0.957396739,0.850379054,1143,0
0.432098765,4.300653595,0.939519133,0.753111781,1144,0
0.5275,6.588461538,0.875157107,0.969404178,1145,0
0.485207101,5.538461538,0.945514992,0.905434416,1146,0
0.651974288,6.169354839,0.942224407,0.776000206,1147,0
0.336734694,5.994708995,0.930452234,0.726468882,1148,0
0.432098765,4.346405229,0.933183458,0.571276896,1149,0
0.734375,3.233333333,0.982356577,0.61840024,1150,0
0.615933413,3.076923077,0.590539955,0.489429706,1151,0
0.485425342,4.117647059,0.969989674,0.663081489,1152,0
0.56,3.842105263,0.961583723,0.609244011,1153,0
0.484375,3.925,0.792523966,0.67545996,1154,0
0.625,3.933333333,0.958891314,0.782395691,1155,0
0.551020408,3.021978022,0.998867657,0.506804459,1156,0
0.408163265,3.747252747,0.854009029,0.78842246,1157,0
0.617283951,3.392156863,0.956311258,0.679902368,1158,0
0.79,3.747368421,0.946297252,0.602128863,1159,0
0.69,3.705263158,0.992395632,0.374020094,1160,0
0.537190083,4.800865801,0.921828037,0.778183463,1161,0
0.515555556,6.830049261,0.914058989,0.920401076,1162,0
0.474799123,8.24137931,0.942149715,0.693203872,1163,0
0.391184573,6.081439394,0.876440249,0.94175769,1164,0
0.725761773,4.16374269,0.813317516,0.860420918,1165,0
0.222222222,8.307692308,0.969087558,0.616038129,1166,0
0.805555556,4.648550725,0.948247969,0.88462436,1167,0
0.432098765,3.640522876,0.985724251,0.661196125,1168,0
0.617283951,4.931623932,0.873142814,0.788234935,1169,0
0.547845142,6.154654655,0.910790117,0.878274859,1170,0
0.571428571,5.304761905,0.912037239,0.638994836,1171,0
0.508917955,5.374384236,0.912567641,0.656634547,1172,0
0.493333333,5.620689655,0.957868336,0.712816073,1173,0
1.015339664,6.333333333,0.919546885,0.87681542,1174,0
0.472222222,4.974637681,0.953451945,0.846212373,1175,0
0.638888889,4.974637681,0.976548867,0.686064109,1176,0
0.421487603,4.943722944,0.98216598,0.777306395,1177,0
0.394557823,3.9,0.961313953,0.756149111,1178,0
0.515555556,3.228571429,0.963809093,0.254406356,1179,0
0.33106576,3.923809524,0.957588249,0.845247647,1180,0
0.66,3.905263158,0.891178557,0.712912883,1181,0
0.485207101,4.827692308,0.891171793,0.649792704,1182,0
0.5344,5.086666667,0.98780922,0.744864273,1183,0
0.359375,3.925,0.970892929,0.643589765,1184,0
0.537190083,5.008658009,0.929798522,0.866008963,1185,0
0.484375,3.591666667,0.918972847,0.726597563,1186,0
0.4736,6.433333333,0.83878853,0.771100716,1187,0
0.583333333,5.934920635,0.928081155,0.902112998,1188,0
0.862222222,4.949425287,0.895565601,0.816819207,1189,0
0.385015609,6.8,0.931465952,0.931303743,1190,0
0.337693222,6.206896552,0.887154528,0.841979022,1191,0
0.304709141,2.844444444,0.866830971,0.215908156,1192,0
0.354166667,4.528985507,0.947498332,0.725972703,1193,0
0.47107438,4.45021645,0.985638459,0.648072939,1194,0
0.688090737,5.280632411,0.965297633,0.849810303,1195,0
0.294887039,5.177339901,0.878210085,0.857865086,1196,0
0.380165289,4.463203463,0.839459816,0.839391917,1197,0
0.426666667,5.436781609,0.843465951,0.818391721,1198,0
0.414151925,5.544086022,0.898686144,0.727294804,1199,0
0.36,5.331034483,0.888568103,0.697015606,1200,0
0.43289225,9.658937198,0.952203839,0.854052737,1201,0
0.456462953,8.706533776,0.942437606,0.81484491,1202,0
0.678004535,7.508710801,0.96921685,0.984146707,1203,0
1.262222222,3.923076923,0.77629868,0.952122008,1204,0
0.41,4.352631579,0.979368843,0.861539792,1205,0
0.46,4.252631579,0.936503844,0.79367611,1206,0
0.514792899,5.846153846,0.934253004,0.710412142,1207,0
0.620498615,4.485380117,0.931570023,0.728523,1208,0
0.601664685,6.004926108,0.955627095,0.770585722,1209,0
0.578449905,4.877470356,0.944853967,0.87381743,1210,0
0.355371901,5.683982684,0.909929696,0.853132826,1211,0
0.364883402,7.464387464,0.936290832,0.747550734,1212,0
0.444444444,3.424836601,0.886275029,0.518437657,1213,0
0.365472911,5.227272727,0.964225217,0.713697056,1214,0
0.591715976,5.218461538,0.875704144,0.859067128,1215,0
0.4544,4.883333333,0.931528479,0.772673298,1216,0
0.62109375,6.52016129,0.990690245,0.853323475,1217,0
0.692307692,6.06,0.91119895,0.678828083,1218,0
0.620498615,4.485380117,0.931570023,0.728523,1219,0
0.275510204,5.007936508,0.906408851,0.700186479,1220,0
0.463010204,14.59480519,0.960480035,0.806164404,1221,0
0.654320988,3.941176471,0.958952374,0.873650197,1222,0
0.48199446,4.128654971,0.920334201,0.665490292,1223,0
0.426592798,4.128654971,0.977745818,0.78039033,1224,0
0.822485207,4.584615385,0.931809884,0.995173058,1225,0
0.943310658,4.247619048,0.959328169,1.004465362,1226,0
0.339100346,5.205882353,0.919446142,0.732551204,1227,0
0.557093426,7.183600713,0.960953071,0.91978191,1228,0
0.58276644,7.62485482,0.953814619,0.983763293,1229,0
0.638888889,2.742424242,0.866830971,0.392317964,1230,0
0.366729679,4.367588933,0.929707188,0.736159117,1231,0
0.330578512,5.121212121,0.933114401,0.736542382,1232,0
0.55859375,6.70766129,0.910580726,0.894430122,1233,0
0.695652174,4.948616601,0.906384757,0.73987617,1234,0
0.515555556,6.887356322,0.947191998,0.878598338,1235,0
0.543209877,3.928104575,0.933888664,0.723783493,1236,0
0.692520776,3.543859649,0.982144703,0.621868843,1237,0
0.192816635,5.071146245,0.933018783,0.844367678,1238,0
0.719008264,4.051948052,0.864918545,0.553664,1239,0
0.76,3.578947368,0.974568385,0.64672432,1240,0
0.638888889,4.43115942,0.908742971,0.68776587,1241,0
0.346938776,4.825396825,0.837348828,0.673075726,1242,0
1.209876543,3.838235294,0.891813249,0.962091676,1243,0
0.427221172,6.276679842,0.897117795,0.948186542,1244,0
0.991735537,4.03030303,0.92632247,0.836887324,1245,0
0.204081633,6.491289199,0.926472899,0.757538762,1246,0
0.805555556,4.5,0.920459729,0.698218596,1247,0
0.394557823,4.752380952,0.994189827,0.839323084,1248,0
0.654320988,4.013071895,0.953837128,0.67758041,1249,0
0.620498615,3.947368421,0.837552808,0.70686432,1250,0
0.493055556,5.630434783,0.906869126,0.877504426,1251,0
0.418288818,10.04440333,0.942351232,0.78069923,1252,0
0.483564646,9.051051051,0.9235555,0.809768108,1253,0
0.627599244,4.023715415,0.765052648,0.786163628,1254,0
0.56,3.673684211,0.866830971,0.670671989,1255,0
0.509695291,5.923186344,0.94756731,0.939662316,1256,0
0.670630202,5.647783251,0.942372116,0.84997644,1257,0
0.508917955,5.108374384,0.891988292,0.671225616,1258,0
0.692041522,3.397058824,0.995694362,0.710620002,1259,0
0.43496358,6.572043011,0.907268738,0.900775159,1260,0
0.46,3.868421053,0.881261347,0.700428575,1261,0
0.466197945,5.584717608,0.936698047,0.84609927,1262,0
0.380165289,4.090909091,0.881261347,0.700428575,1263,0
0.422222222,4.83908046,0.945534761,0.878324811,1264,0
0.520833333,4.253623188,0.847959769,0.803574259,1265,0
0.739795918,4.716931217,0.866874425,0.930591578,1266,0
0.491493384,4.513833992,0.833514905,0.801341969,1267,0
0.439909297,4.047619048,0.998256136,0.634353151,1268,0
0.56,5.901149425,0.994135603,0.765523535,1269,0
0.462222222,3.095238095,0.997220552,0.636006116,1270,0
0.56,3.836842105,0.999830104,0.794802406,1271,0
0.66122449,4.672268908,0.867189066,0.589133636,1272,0
0.591715976,7.538461538,0.991328508,0.808525001,1273,0
0.221453287,5.676470588,0.979459164,0.569158974,1274,0
0.532699168,5.985221675,0.975897062,0.845615712,1275,0
0.283950617,3.718954248,0.985724251,0.661196125,1276,0
0.888888889,4.202614379,0.917353778,0.883506845,1277,0
0.657596372,4.20952381,0.931914173,0.682076979,1278,0
0.555555556,4.833333333,0.873973903,0.795770614,1279,0
0.69,4.284210526,0.903416679,0.764569569,1280,0
0.620498615,5,0.955247803,0.894557962,1281,0
0.848072562,3.43956044,0.672544788,0.705337862,1282,0
0.5376187,4.274509804,0.83784854,0.752668749,1283,0
0.694214876,4.212121212,0.968196369,0.723172933,1284,0
0.47107438,4.307359307,0.920461723,0.857373245,1285,0
0.32132964,3.748538012,0.920334201,0.665490292,1286,0
0.561983471,4.0995671,0.972176691,0.802320557,1287,0
0.46,3.826315789,0.942757236,0.527354488,1288,0
0.577883472,5.431034483,0.930646375,0.82138998,1289,0
0.456747405,3.838235294,0.981718147,0.671655847,1290,0
0.437869822,2.743589744,0.939821966,0.607682036,1291,0
0.6,2.577777778,0.866830971,0.392317964,1292,0
0.49,4.352631579,0.967768293,0.685849298,1293,0
0.665406427,4.695652174,0.859997714,0.933300123,1294,0
0.346020761,5.367201426,0.950212695,0.846569055,1295,0
0.331360947,5.443076923,0.80911441,0.735505368,1296,0
0.331360947,4.996923077,0.987842487,0.807988628,1297,0
0.395061728,3.921568627,0.903499561,0.646808267,1298,0
0.76,3.805263158,0.957163944,0.857389773,1299,0
0.492157923,9.743078627,0.9635467,0.851578851,1300,0
0.833333333,2.803030303,0.961170937,0.297238095,1301,0
0.585034014,3.833333333,0.891178557,0.712912883,1302,0
0.535147392,4.161904762,0.886852999,0.772553945,1303,0
0.344827586,7.980295567,0.955025069,0.760754251,1304,0
0.328888889,8.496551724,0.97200536,0.74164534,1305,0
0.133333333,9.71954023,0.961668683,0.69482513,1306,0
1.071005917,4.658461538,0.931545136,0.958616764,1307,0
0.888888889,2.555555556,0.866830971,0.670671989,1308,0
0.49852071,13.08144796,0.908906947,0.804011917,1309,0
1.272727273,2.4,1,0.263034406,1310,0
0.979591837,5.301587302,0.715731766,0.460373556,1311,0
0.361111111,6.911111111,0.944585206,0.598592479,1312,0
0.31758034,4.600790514,0.922774933,0.599679692,1313,0
0.545454545,5.155844156,0.968539487,0.782870201,1314,0
0.839506173,3.346405229,0.925092348,0.799642523,1315,0
0.515555556,3.076190476,0.866830971,0.278354025,1316,0
0.48199446,3.988304094,0.984174536,0.762527041,1317,0
0.472222222,4.996376812,0.901313525,0.89533279,1318,0
0.628099174,10.71888112,0.930093677,1.025536397,1319,0
0.534438776,12.21038961,0.923590667,0.8480909,1320,0
0.87654321,3.529411765,0.906448712,0.806111646,1321,0
0.765432099,3.732026144,0.912327262,0.900546581,1322,0
1.472222222,2.681818182,0.989043105,1.347625881,1323,0
0.799167534,5.24516129,0.954000969,0.998203879,1324,0
0.648888889,6.337931034,0.960596566,0.782267891,1325,0
0.728888889,4.8,0.992510792,0.899413379,1326,0
0.6144,5.113333333,0.931527948,0.72950658,1327,0
0.514243974,6.045045045,0.901247513,0.896327807,1328,0
0.448753463,6.445234708,0.881349098,0.890021778,1329,0
0.588235294,4.382352941,0.974212104,0.725528538,1330,0
0.484375,3.308333333,0.995686943,0.540403692,1331,0
0.582222222,6.290640394,0.977921273,0.793296366,1332,0
0.578449905,4.750988142,0.872603186,0.825905402,1333,0
0.562358277,4.971428571,0.919655547,0.723174977,1334,0
0.346938776,2.912087912,0.939821966,0.607682036,1335,0
0.890495868,5.799154334,0.990977195,0.844604389,1336,0
0.271468144,4.532163743,0.926791175,0.715335422,1337,0
0.603305785,4.333333333,0.971489223,0.892688862,1338,0
0.609375,3.641666667,0.99311161,0.772139063,1339,0
0.5344,5.28,0.984153345,0.902508583,1340,0
0.542040816,6.030252101,0.986314547,0.66635403,1341,0
0.782222222,6.892929293,0.975426024,0.957537859,1342,0
0.604166667,4.539855072,0.972106973,0.613848639,1343,0
0.809917355,4.406926407,0.922175322,0.627338471,1344,0
0.862003781,4.624505929,0.941011107,0.655506214,1345,0
0.900826446,4.324675325,0.9090037,0.81999516,1346,0
0.809917355,4.406926407,0.922175322,0.627338471,1347,0
0.388888889,5.373188406,0.93022126,0.567279452,1348,0
0.617283951,5.034188034,0.927045145,0.923006936,1349,0
0.415224913,3.573529412,0.792523966,0.67545996,1350,0
0.37098692,5.852216749,0.928464461,0.937223244,1351,0
0.380165289,4.748917749,0.98957277,0.911148245,1352,0
0.472222222,2.757575758,0.866830971,0.670671989,1353,0
0.469135802,4.837606838,0.976756461,0.560652353,1354,0
0.4375,4.43115942,0.973769828,0.633122112,1355,0
0.179930796,3.992647059,0.970892929,0.643589765,1356,0
1,2.644444444,1,0.263034406,1357,0
1,3.910526316,0.972965541,0.680524597,1358,0
0.956521739,4.498023715,0.995690408,0.80218031,1359,0
0.472222222,5.02173913,0.843277308,0.750723922,1360,0
0.3125,3.241666667,0.999544697,0.426439753,1361,0
0.515555556,3.314285714,0.918972847,0.726597563,1362,0
0.576388889,5.800724638,0.882983569,0.823594436,1363,0
0.6875,3.016666667,0.986364432,0.642347909,1364,0
0.472222222,2.712121212,0.866830971,0.392317964,1365,0
0.283950617,3.633986928,0.992235753,0.646784049,1366,0
0.782222222,3.047619048,0.995686943,0.540403692,1367,0
0.603305785,4.623376623,0.94952854,0.827535752,1368,0
0.535147392,4.038095238,0.969139736,0.729151947,1369,0
0.597633136,4.729230769,0.982797313,0.717937807,1370,0
0.725761773,4.134502924,0.898666075,0.900687105,1371,0
0.574394464,3.904411765,0.833980715,0.767080825,1372,0
0.376731302,3.847953216,0.944854926,0.803806352,1373,0
0.4,4.114285714,0.911541884,0.620304522,1374,0
0.275510204,5.071428571,0.899009735,0.713003948,1375,0
0.692041522,4.275,0.927275508,0.690114383,1376,0
0.607897153,5.943181818,0.923413723,0.651315988,1377,0
0.388888889,4.572463768,0.890904514,0.930756836,1378,0
0.545454545,2.945454545,0.866830971,0.541470332,1379,0
0.916099773,3.719047619,0.917622138,0.454149455,1380,0
0.809688581,3.338235294,0.70731334,0.736328905,1381,0
0.469135802,5.797720798,0.930996326,0.756845572,1382,0
0.489795918,3.976190476,0.975890478,0.814804865,1383,0
0.380165289,4.350649351,0.957588249,0.845247647,1384,0
0.666666667,3.561904762,0.879476416,0.741009638,1385,0
0.484375,3.466666667,0.992235753,0.646784049,1386,0
0.484375,3.683333333,0.810740666,0.654697556,1387,0
0.437869822,3.076923077,0.936317238,0.668663562,1388,0
0.543209877,3.490196078,0.985491021,0.54178986,1389,0
0.326388889,6.387681159,0.956438547,0.730062235,1390,0
0.609375,3.483333333,0.99311161,0.772139063,1391,0
0.508917955,5.064039409,0.953387987,0.898797944,1392,0
0.56,4.940229885,0.953894923,0.784655189,1393,0
0.573002755,5.356060606,0.932144882,0.900209918,1394,0
0.234375,6.508064516,0.931586536,0.668793078,1395,0
0.224852071,7.307692308,0.90200728,0.888251027,1396,0
0.5,2.178571429,1,0.736965594,1397,0
0.625,4.2,0.981764134,0.801887415,1398,0
0.59,3.978947368,0.92443557,0.458591862,1399,0
0.484375,3.525,0.994344529,0.56957526,1400,0
0.37244898,5.203703704,0.82777662,0.956413776,1401,0
0.489795918,3.961904762,0.89562105,1.056316561,1402,0
0.659722222,4.901185771,0.959589333,0.844513048,1403,0
0.485198001,9.650196078,0.967247723,0.809103562,1404,0
0.840236686,4.366153846,0.975713649,0.775500251,1405,0
0.638888889,4.130434783,0.872503498,0.792431094,1406,0
0.8,3.542857143,0.961286088,0.852828214,1407,0
0.765432099,4.14379085,0.873235201,0.767506449,1408,0
0.693333333,4.701149425,0.983218885,0.577911813,1409,0
0.955004591,5.791666667,0.941323637,1.058749898,1410,0
0.4375,4.503623188,0.926739132,0.524539486,1411,0
0.46018992,7.15015015,0.977001235,0.800841394,1412,0
0.491493384,4.387351779,0.96522822,0.514159785,1413,0
0.857142857,2.987179487,0.992920469,0.904333931,1414,0
0.484429066,3.088235294,0.921493098,0.856604329,1415,0
0.638888889,2.621212121,1,0.485426827,1416,0
0.692041522,4.066176471,0.998665197,0.936237565,1417,0
0.591715976,2.794871795,0.998867657,0.506804459,1418,0
0.66,3.547368421,0.984113195,0.562534274,1419,0
0.786938776,6.411494253,0.978045537,0.685313486,1420,0
0.688090737,4.987012987,0.945454674,0.74842542,1421,0
0.543209877,3.673202614,0.899304779,0.457510643,1422,0
0.395061728,3.718954248,0.895012368,0.62254283,1423,0
0.483564646,6.429885057,0.981453692,0.810097502,1424,0
0.525951557,5.873517787,0.915563689,0.778859048,1425,0
0.752834467,4.738095238,0.991999773,0.849599871,1426,0
0.705882353,4.191176471,0.906789274,0.82296002,1427,0
0.49,4.463157895,0.668161849,0.584801141,1428,0
0.66,3.884210526,0.907539537,0.831782492,1429,0
0.950617284,3.797385621,0.944854926,0.803806352,1430,0
0.4224,4.306666667,0.969445839,0.660784618,1431,0
0.532871972,3.279411765,0.982356577,0.61840024,1432,0
0.5625,3.15,0.995686943,0.540403692,1433,0
0.371882086,5.247619048,0.976943906,0.526109283,1434,0
0.448347107,8.238900634,0.790630322,0.975017294,1435,0
0.449531738,5.806451613,0.8735292,0.83184131,1436,0
0.545454545,2.872727273,0.998867657,0.506804459,1437,0
0.222222222,6.374712644,0.979326048,0.816500061,1438,0
0.6875,3.325,0.866830971,0.568727772,1439,0
0.313799622,7.199033816,0.942886991,0.827691229,1440,0
0.718792867,5.572649573,0.9571381,0.737636962,1441,0
