R2,box_dimension,degree_variance,avg_shortest_path,graph_id,label
0.980860347,1.217131935,2.161595758,6.984320447,498,0
0.988566415,1.171355869,2.555783255,10.21599196,499,0
0.983900369,1.339239771,2.399737015,8.369605472,500,0
0.978841686,1.170453968,1.994320256,6.371631553,501,0
0.988937714,1.22495323,2.4236,7.337788945,502,0
0.986423116,1.272450339,2.238035077,6.565979997,503,0
0.987891305,1.433444221,7.755552707,7.55462334,504,0
0.982585411,1.290596288,2.39545124,8.933849975,505,0
0.99052369,1.251814712,3.045288532,8.617607852,506,0
0.995969085,1.301199731,3.314932853,8.56239713,507,0
0.993063706,1.286128427,2.614248162,8.238609348,508,0
0.984772372,1.248163528,2.799144528,6.200352222,509,0
0.973601589,1.295955089,2.416735734,11.04460138,510,0
0.989463866,1.207239604,2.483895748,9.063830373,511,0
0.985559249,1.40102179,2.304348784,16.86107366,512,0
0.994000235,1.189592676,2.275827664,6.622465254,513,0
0.992691295,1.281886217,2.275520784,6.40942458,514,0
0.976749449,1.378105681,2.612616544,11.27795944,515,0
0.991690989,1.264936565,2.209088719,18.86089388,516,0
0.993496976,1.169664846,2.547405574,8.239433467,517,0
0.994563032,1.261130208,2.763741512,8.683783784,518,0
0.987399931,1.229331271,2.229394798,8.684810666,519,0
0.983258645,1.331550397,3.178402766,6.836054825,520,0
0.98901758,1.287982986,2.457375145,11.96835364,521,0
0.967511681,1.214193793,2.181405896,7.563555556,522,0
0.985338858,1.170104684,2.296085859,8.771344625,523,0
0.986680562,1.329746036,2.390981771,9.756961882,524,0
0.982885923,1.257891289,2.746689059,7.391028106,525,0
0.977802213,1.212686814,3.19,5.606603774,526,0
0.981143207,1.382079478,3.34367871,10.89649171,527,0
0.993972866,1.277001192,2.718490698,8.398014019,528,0
0.986121601,1.133329606,2.253281454,9.611208721,529,0
0.989978692,1.127475817,2.236887303,13.99527974,530,0
0.98464203,1.149946569,2.16,4.625988701,531,0
0.987942663,1.160784155,2.975694444,10.92190821,532,0
0.992766931,1.152151485,2.335244059,9.794450844,533,0
0.98635521,0.957565431,1.907437082,8.763182943,534,0
0.989912647,1.155201201,2.502801932,8.597994607,535,0
0.98551252,1.25807756,2.41130053,10.92434217,536,0
0.98666982,1.270876038,2.524515944,7.531211807,537,0
0.959691365,1.339585591,2.027075141,11.04066438,538,0
0.984782421,1.309653584,2.221377525,8.971485251,539,0
0.981814957,1.259034111,2.58659332,7.414814815,540,0
0.982166472,1.245567162,2.415599756,8.45033062,541,0
0.991023883,1.167723783,1.936186998,7.469623972,542,0
0.990084318,1.212714189,2.142040816,8.104918033,543,0
0.99487431,1.233370148,2.022437797,7.882129278,544,0
0.98925205,1.251268196,2.338449532,5.974691844,545,0
0.993364132,1.129581204,2.761955556,5.433646532,546,0
0.988313247,1.228489121,2.243444654,8.022328952,547,0
0.98399896,1.255467414,2.589553969,6.218325909,548,0
0.988234736,1.200666816,2.768958842,6.788737158,549,0
0.984848436,1.288314204,1.854980501,7.128256181,550,0
0.983420624,1.182232781,2.488868334,7.63997834,551,0
0.975653748,1.362678131,2.386912736,12.56100995,552,0
0.987094461,1.174771826,2.498661511,7.494239114,553,0
0.949448341,1.280687498,2.442393856,9.857581508,554,0
0.996637334,1.152292585,2.380545152,8.984266888,555,0
0.986330381,1.214676394,2.280438706,9.527036753,556,0
0.991342042,1.20168041,2.320657915,7.496933444,557,0
0.995977168,1.101633824,2.503714617,8.434002456,558,0
0.983902159,1.134261836,2.022850347,8.551885987,559,0
0.995370396,1.15079132,2.234710744,7.579535077,560,0
0.978657423,1.327500372,2.901599896,9.0952723,561,0
0.982753854,1.148629634,2.060614766,7.479791395,562,0
0.977022678,1.353699142,4.750978996,4.174505947,563,0
0.987037623,1.218982344,2.504640999,5.513112694,564,0
0.976565059,1.147814045,2.79647133,6.449744383,565,0
0.98855629,1.228759778,2.622320212,8.894573116,566,0
0.945179955,1.072459204,2.520710059,4.841346154,567,0
0.985524184,1.163962416,1.83408284,8.853727354,568,0
0.969435651,1.212516365,2.369375,9.843005486,569,0
0.971456933,1.053985327,2.359811488,6.64738292,570,0
0.994709964,1.319600218,2.49914654,15.28872108,571,0
0.987071549,1.205076644,2.39699755,7.11590084,572,0
0.986352833,1.309268668,2.961619404,5.961697471,573,0
0.978412093,1.160223379,2.227510366,6.141957364,574,0
0.972122689,1.284811593,2.343103765,7.902643456,575,0
0.990234532,1.171194832,2.173294064,10.41029809,576,0
0.985435859,1.168310377,2.418618947,6.955282741,577,0
0.992187075,1.121858168,2.223209877,8.012261905,578,0
0.99069273,1.318017016,2.088888889,5.454317673,579,0
0.970637118,1.213183181,3.258186208,8.783549128,580,0
0.98851513,1.130545461,2.504576635,7.876754221,581,0
0.971877048,1.238947685,2.365695084,6.064249926,582,0
0.975509695,1.024275326,2.042099747,5.846411568,583,0
0.992360332,1.218598664,2.922590649,11.70024477,584,0
0.965363675,1.163078782,2.501496599,7.88380041,585,0
0.98637301,1.385071225,2.546029305,10.37262513,586,0
0.990538933,1.280680759,3.098499174,6.782322495,587,0
0.989513368,1.120504545,2.236306021,7.42917283,588,0
0.989212843,1.274090302,2.595324321,7.656776537,589,0
0.984839064,1.311061869,2.474271043,10.81569146,590,0
0.982693239,1.185584331,2.177867056,10.23428768,591,0
0.989059475,1.163219872,2.082246839,11.23934782,592,0
0.978376055,1.114724156,2.174151925,8.55734419,593,0
0.983131915,1.252745269,2.468884218,9.626818688,594,0
0.995089168,1.209509223,2.033293698,4.891740176,595,0
0.988758905,1.287315295,4.170259256,7.28883796,596,0
0.989979447,1.169993533,2.074050718,7.592637787,597,0
0.989047313,1.302850432,2.882013698,6.98844925,598,0
0.984405924,1.272295152,2.259723183,9.317889988,599,0
0.984786691,1.431323692,4.584078331,5.357263147,600,0
0.989411115,1.222836593,3.260869565,7.138334521,601,0
0.991606492,1.241531047,3.011728076,7.793730736,602,0
0.978574594,1.182514353,2.309009954,7.466557332,603,0
0.986782166,1.084889763,2.199576532,6.65661157,604,0
0.984398874,1.236164587,2.496135553,6.275600836,605,0
0.990406879,1.213226697,2.198572666,8.928767123,606,0
0.98451972,1.21455897,2.59809116,7.459378299,607,0
0.977389377,1.207968371,2.928090737,6.96969812,608,0
0.967990284,1.169730202,2.091642032,5.327462403,609,0
0.982550769,1.318666663,2.534609267,8.472335257,610,0
0.985532123,1.355187007,2.911423779,9.828699427,611,0
0.987649366,1.203913216,2.338646914,12.68605791,612,0
0.990698942,1.133388039,2.011241941,9.661158793,613,0
0.994327565,1.147394489,2.311422804,7.417785627,614,0
0.989866869,1.255872657,2.935186669,8.025215994,615,0
0.993779443,1.142082953,2.738465975,7.849367333,616,0
0.974564361,1.29786602,2.746882086,9.728091684,617,0
0.985734795,1.25693235,2.772051685,8.297158348,618,0
0.983243732,1.159662187,2.189373961,9.593738769,619,0
0.981696029,1.263285179,2.470156107,8.140684411,620,0
0.949645508,1.247399185,2.252737162,11.71953903,621,0
0.989674416,1.363856462,5.367756233,8.570591681,622,0
0.985936845,1.345284477,3.223801688,7.969711868,623,0
0.994229276,1.135560494,1.885584277,8.221273078,624,0
0.985003698,1.33149582,2.683709869,10.54536296,625,0
0.989609136,1.070531391,2.26740355,8.592866453,626,0
0.992868536,1.12875626,1.81187669,7.102847207,627,0
0.974237522,1.320024393,2.184992284,14.07602905,628,0
0.978388897,0.982015387,2.177514793,5.376026886,629,0
0.987956807,1.195299214,2.153885751,8.255137403,630,0
0.990792823,1.262639812,3.050961561,8.009992761,631,0
0.985815683,1.356682964,3.075381052,7.388998007,632,0
0.987630611,1.187594455,2.197215237,9.095182899,633,0
0.981019182,1.009185177,2.188707701,8.513473834,634,0
0.990464854,1.321942152,3.281158506,6.409893115,635,0
0.96729707,1.364127159,2.051622722,11.85487572,636,0
0.977274182,1.123135646,1.841345412,8.412924085,637,0
0.97478167,1.253206177,2.101523438,8.964694357,638,0
0.991847814,1.171966973,2.753103928,12.90675991,639,0
0.983454671,1.200706165,2.981644121,7.61743397,640,0
0.957379237,1.22607796,2.043930211,5.92594235,641,0
0.983042593,1.196076585,2.446741128,7.597106681,642,0
0.98978534,1.189868796,1.794336441,9.670930175,643,0
0.980528533,1.324739129,2.110701156,11.72793543,644,0
0.996025308,1.271217516,2.968722948,6.566116092,645,0
0.987117668,1.181252601,2.660054222,6.624103109,646,0
0.986284433,1.273650719,2.110009344,11.84107479,647,0
0.989517919,1.282866744,2.51998276,7.55245687,648,0
0.997509974,1.133079772,2.892157351,7.558159965,649,0
0.961402316,1.438571365,2.385681286,10.09052712,650,0
0.992530581,1.148838681,2.394483078,8.003308856,651,0
0.989567334,1.220451641,3.082695501,6.632082801,652,0
0.98570687,1.16980882,2.19101534,8.195671095,653,0
0.98586726,1.117841058,2.352076125,6.985125085,654,0
0.997432531,1.214869763,3.491822146,8.380457858,655,0
0.98465182,1.186873185,2.012767942,8.730745068,656,0
0.979923441,1.326279481,2.205725738,12.45253952,657,0
0.97917488,1.313096135,2.143880506,5.925772563,658,0
0.989964296,1.157195086,2.227326451,7.797998856,659,0
0.994221401,1.233534938,2.413235249,8.953888064,660,0
0.994339974,1.049820766,2.650962367,6.892859719,661,0
0.989760933,1.098298579,2.783594465,7.488358209,662,0
0.990391673,1.04889434,2.242321182,8.795615594,663,0
0.994509713,1.301378991,2.666222174,7.130076269,664,0
0.990395716,1.294796144,2.274942549,7.66210377,665,0
0.975105684,1.138934541,1.666666667,8.751552795,666,0
0.992201533,1.128084595,2.093680642,7.469482028,667,0
0.991803688,1.242270991,2.895868842,7.437371106,668,0
0.99236031,1.191326078,2.567596372,8.994294806,669,0
0.986858703,1.161984775,1.933927032,4.834599649,670,0
0.98887521,1.029236198,2.728284702,9.191843987,671,0
0.991251813,1.186616956,2.687632406,8.848414136,672,0
0.984922176,1.286922028,2.631931683,8.701602886,673,0
0.990071593,1.265713825,3.118428612,6.220807789,674,0
0.981595499,1.191321157,2.66585034,8.411711096,675,0
0.994106138,1.196985234,2.276628804,12.71576449,676,0
0.98043663,1.352261846,2.774986323,12.97045204,677,0
0.981844026,1.184418615,2.183044434,7.578186275,678,0
0.977183496,1.279618318,2.087050753,9.65044817,679,0
0.99347846,1.167553009,2.197392751,7.958751394,680,0
0.988248941,1.282237446,2.115387331,10.19258735,681,0
0.989111639,1.228197462,2.643951219,8.184551122,682,0
0.990253936,1.288500452,2.392991998,11.08531477,683,0
0.978541014,1.247895458,2.219940876,9.062446074,684,0
0.983695921,1.23569924,2.313333656,11.1681737,685,0
0.983972008,1.498741133,4.338549346,6.449674224,686,0
0.99152708,1.234434966,2.393155556,7.701270903,687,0
0.957730954,1.107197993,2.376704,6.916,688,0
0.988214589,1.101509099,2.54102539,6.048125708,689,0
0.980086812,1.35686146,2.603456633,9.690495035,690,0
0.992480809,1.188732312,2.204782867,6.611525586,691,1
0.986604128,1.094391416,1.915976331,5.646273107,692,1
0.985576415,1.365325099,2.274141257,8.385646113,693,1
0.989652819,1.215227005,3.685721639,5.410384682,694,1
0.990513439,0.951219896,2.572089712,5.707097934,695,1
0.949147209,1.283051846,2.345270891,8.87535251,696,1
0.981064681,1.116255002,2.103143542,6.943502825,697,1
0.983829433,1.085615294,1.929066667,6.333512304,698,1
0.978939498,1.175574579,2.32403214,7.069388954,699,1
0.991617878,1.179412514,2.356510408,8.383788144,700,1
0.993511075,1.22984423,2.746456916,6.335044197,701,1
0.985777109,1.069130244,2.101376,6.417677419,702,1
0.963183048,1.159822372,2.260298778,5.671471059,703,1
0.982618215,1.069109232,2.328970851,5.28635953,704,1
0.975079706,1.098645708,2.573529412,6.604916594,705,1
0.992949906,1.105103758,2.409398362,10.17429518,706,1
0.986260247,1.00763688,1.929795918,5.370600414,707,1
0.970887174,1.118195903,1.1504,5.434285714,708,1
0.991695961,1.24465264,2.094288835,8.754476453,709,1
0.964257919,1.064627202,1.804465583,5.266238974,710,1
0.99021311,1.121294144,1.890359168,3.85410628,711,1
0.98604894,1.073611901,1.878003279,6.929596719,712,1
0.894771252,0.864347131,2.834547347,4.632258065,713,1
0.963722736,1.043540246,2.342040816,5.339958592,714,1
0.997645835,1.056159166,2.243973703,3.484984985,715,1
0.961969563,0.976027145,2.155624975,8.319171256,716,1
0.975602055,1.303833707,2.620944977,6.075668624,717,1
0.994146805,1.245509189,2.318668252,6.204165244,718,1
0.993210072,1.045271633,1.906938776,7.331494253,719,1
0.991232794,1.376853797,4.834792244,4.23904205,720,1
0.980709501,1.01668671,2.788099174,7.755462886,721,1
0.978860566,1.032269838,2.532864,5.682709677,722,1
0.988644307,1.159107087,2.184323613,10.83273941,723,1
0.98671393,1.311949231,1.876660718,9.731633675,724,1
0.988369842,1.151886768,2.400329829,7.379672501,725,1
0.939072179,1.154338392,2.218650973,8.060626859,726,1
0.986110951,1.195572332,2.383136095,7.079710145,727,1
0.988512891,1.141993679,2.018742191,8.634603329,728,1
0.986470576,1.094223404,2.380881558,6.131374949,729,1
0.976765342,1.076123536,2.978366685,4.741997264,730,1
0.971971385,1.363829521,3.80539119,5.731888045,731,1
0.981944205,1.315142485,3.02009735,5.221864812,732,1
0.967755533,1.174424935,2.423076923,5.104368932,733,1
0.975732004,1.033531511,1.934559221,6.019425445,734,1
0.952915996,1.335875227,7.46070791,3.73212256,735,1
0.986253344,1.217949543,2.585446319,6.626095193,736,1
0.988603216,1.280769987,2.314215644,13.38614484,737,1
0.960511917,1.080665907,2.0118051,6.457220497,738,1
0.981265619,1.062901453,3.050519031,4.91512605,739,1
0.984911966,1.126071297,2.511213383,5.429560861,740,1
0.936679556,1.087104452,2.770773001,4.754409769,741,1
0.990984898,1.165449031,2.286989692,10.80708419,742,1
0.994391439,1.244104705,2.574368251,6.389496468,743,1
0.992305321,1.103960777,3.469093501,8.639459906,744,1
0.971777808,1.077865372,3.65600645,4.215846995,745,1
0.976283068,1.206993084,3.448918865,4.826156942,746,1
0.981307137,1.086568296,1.967143737,8.368575624,747,1
0.985295352,1.106759327,1.696591669,4.712347354,748,1
0.988965595,1.234687991,2.779099814,9.587970923,749,1
0.990926573,1.091044653,2.175341142,6.680830281,750,1
0.976613085,1.2497947,3.356081753,7.599562662,751,1
0.995551849,1.105629873,2.234624,5.162193548,752,1
0.967726102,1.268296647,1.909763314,6.53879239,753,1
0.965536988,1.087280047,2.371570248,5.944286906,754,1
0.949594817,1.16382133,2.502695814,4.798613861,755,1
0.976473409,1.175745446,2.115,6.592374214,756,1
0.991023837,1.180901043,2.217142857,9.816054999,757,1
0.97174337,1.105472403,3.206313776,5.348777349,758,1
0.992836724,1.092323547,2.26816609,8.8208061,759,1
0.993072882,1.242430445,2.806072724,13.02739381,760,1
0.98912966,1.275184352,3.634458266,4.891115356,761,1
0.991002502,0.94565054,2.520220107,6.135249515,762,1
0.974830053,1.105725369,1.544356518,6.463496739,763,1
0.980226571,1.182717121,1.839356708,9.822613406,764,1
0.982635762,1.124605784,2.192120144,8.94069746,765,1
0.96544348,1.187022957,2.387004461,6.491845056,766,1
0.984599291,1.282102197,1.908864365,5.539083558,767,1
0.992860999,1.173993203,2.368814525,7.213677255,768,1
0.996808237,0.909132945,1.934194086,4.75170068,769,1
0.982005479,1.120051207,2.231404959,5.576788291,770,1
0.98740249,1.132938882,2.482063138,7.40907271,771,1
0.979586685,1.283592488,1.818506815,10.94358285,772,1
0.997159946,1.311250614,3.062198427,4.781554045,773,1
0.953187145,1.10894472,1.93558299,7.327915976,774,1
0.987190671,1.264592929,1.73136736,9.677536232,775,1
0.983308133,1.190589755,2.437849646,5.972949764,776,1
0.986601263,1.267253455,2.436121884,4.211198208,777,1
0.985401935,1.274327112,2.18450723,9.891000687,778,1
0.987644121,1.160045858,3.307915667,4.566649642,779,1
0.933845015,0.885685712,1.912344777,5.337837838,780,1
0.980623163,1.223186403,3.449896694,7.998432602,781,1
0.982879301,1.237750701,2.176318259,12.88127352,782,1
0.972810565,1.065983847,1.527006173,5.309859155,783,1
0.962468235,1.232350191,1.538694609,9.390846188,784,1
0.971044351,1.159988014,2.059120214,9.360264901,785,1
0.989109161,1.185189425,2.662222222,3.767231638,786,1
0.981384254,1.275563775,2.257614958,8.057306773,787,1
0.980875594,1.289072229,2.811728395,2.803174603,788,1
0.976847721,1.2514511,2.678449691,4.313329928,789,1
0.948644436,1.360254596,4.287224204,4.205560011,790,1
0.990675979,1.119414832,2.760740387,6.500826446,791,1
0.975644585,1.225547049,2.559915445,5.95847452,792,1
0.99604179,1.03327729,2.376666667,4.618644068,793,1
0.982421543,1.116061224,2.575802616,7.396551724,794,1
0.993526244,0.995023596,2.339942081,4.456354591,795,1
0.985659158,1.126080222,2.311095722,7.800873329,796,1
0.965377081,1.149399376,2.832206035,5.570548125,797,1
0.954432256,0.969447591,2.571797521,5.258359457,798,1
0.958440212,1.320165087,2.049015082,16.53750225,799,1
0.960462899,1.039033993,0.694320988,6.037373737,800,1
0.97978718,1.184462249,2.988873668,6.200430165,801,1
0.988229399,1.14847728,2.20852071,6.987596899,802,1
0.990222244,1.178496647,3.357536689,7.966567438,803,1
0.97543355,1.179959855,2.041474433,11.54367676,804,1
0.986607579,1.109069829,2.480005288,5.255764361,805,1
0.983404049,1.131176286,2.673628417,6.019345594,806,1
0.981008524,1.055143153,1.799669421,6.751125938,807,1
0.992164245,1.073164073,3.382222222,2.754022989,808,1
0.974700822,1.335181734,1.968915238,4.227198961,809,1
0.986273415,1.034383802,2.527835624,12.12906532,810,1
0.983659947,1.085907174,2.536265432,5.100547731,811,1
0.975275182,1.290681937,2.587722308,13.04493533,812,1
0.997944883,1.088113974,2.514145689,5.367523286,813,1
0.988236425,1.259251349,2.376415816,12.88834015,814,1
0.968130172,1.14637718,3.720914127,4.316842105,815,1
0.985793361,1.061420227,3.062702793,12.31480681,816,1
0.991708703,1.148257663,2.18359375,5.678518701,817,1
0.984108857,1.243588173,2.491391734,8.670045092,818,1
0.99068549,1.083573637,2.047883872,7.589201989,819,1
0.972419231,1.244381667,2.234854286,5.807092327,820,1
0.959209729,1.034139446,2.334593096,4.719406042,821,1
0.990698766,1.163731591,2.655912209,6.099170813,822,1
0.988326621,1.205339908,2.361774833,10.76900045,823,1
0.973300376,1.184364202,1.87962108,7.97997936,824,1
0.984289656,1.320302004,2.184008219,24.688687,825,1
0.974778791,1.000082339,1.334214876,6.383164983,826,1
0.990840907,1.04537896,2.503725484,6.706143299,827,1
0.948822211,1.123797322,2.395792242,5.52593575,828,1
0.988125702,1.20602899,2.035639958,8.696997363,829,1
0.985816768,1.024386963,1.719117124,5.979874214,830,1
0.991392262,1.18719389,2.9224715,6.970847624,831,1
0.990208846,1.106146853,1.949271592,5.74429583,832,1
0.983410436,1.133665951,2.717143737,6.023909331,833,1
0.966101488,1.228381757,2.773245254,8.43542514,834,1
0.992647599,1.192455233,2.110373419,9.741620829,835,1
0.96585809,1.128889037,2.030511613,10.56725382,836,1
0.980266759,1.205649785,2.945767519,6.822220033,837,1
0.973109448,1.320761588,4.186087615,4.419305414,838,1
0.97568184,1.361266791,2.105752283,12.78856741,839,1
0.989107243,1.083409534,2.182328891,6.934341849,840,1
0.977205524,1.009859088,1.667537603,7.15581826,841,1
0.977895409,1.164140931,2.649183673,6.739362795,842,1
0.978627747,1.087182904,1.840124926,6.378946581,843,1
0.974673086,1.303719265,2.220129077,12.96310112,844,1
0.990443428,1.244454148,2.5144113,8.161462339,845,1
0.972460327,1.216517763,2.236145152,7.682687709,846,1
0.966965936,1.199241042,1.782879684,8.02135871,847,1
0.979304808,1.343103801,2.034606802,14.42195874,848,1
0.993020618,1.067374736,2.215277778,6.293512044,849,1
0.959192995,1.495108255,3.270672219,3.667570009,850,1
0.985471383,0.987167977,2.262249554,5.155734406,851,1
0.977928852,1.040789819,3.158367347,4.646376812,852,1
0.985326812,1.284300006,1.977891156,8.060456586,853,1
0.994931592,1.119809889,3.031635802,5.89461927,854,1
0.974710779,1.097193353,2.711266755,5.146764347,855,1
0.995757013,1.138339033,3.142264356,5.816769389,856,1
0.990404016,1.248719932,1.917143737,16.47710048,857,1
0.983960064,1.063705786,2.507185123,8.585574646,858,1
0.994937125,1.007851164,2.0064,6.062222222,859,1
0.980679193,1.097769702,2.169876543,5.270911361,860,1
0.993506641,1.149773075,2.055515656,9.028849621,861,1
0.999668078,1.385260128,4.392623438,2.835365854,862,1
0.991383019,1.169137189,1.964604494,5.489986027,863,1
0.950475468,1.237078565,2.101499423,6.167540283,864,1
0.980583777,1.117645379,2.089404179,5.827771529,865,1
0.987217405,1.11405486,3.445913462,6.654682274,866,1
0.980018481,1.134998864,2.161515722,5.854355778,867,1
0.987662366,0.991448115,1.947107837,6.577289377,868,1
0.977194046,1.092650315,1.885288532,7.318507638,869,1
0.978103324,1.002185344,1.72757824,8.285835185,870,1
0.989735414,1.164808135,2.235753914,7.982667569,871,1
0.981797957,1.2560992,2.450589586,7.328963515,872,1
0.954528189,1.383930674,2.547042594,13.16284614,873,1
0.984127377,1.031966812,1.936094675,5.495192308,874,1
0.968099212,1.112641523,1.966706302,4.366606171,875,1
0.990129225,1.192439105,4.992854623,6.870993833,876,1
0.986310407,1.203538897,1.94002499,5.597517357,877,1
0.983917843,1.036185309,1.729405142,5.120624049,878,1
0.982918953,1.333637259,2.796155189,11.48304413,879,1
0.98912714,1.065479369,1.981875,6.273742138,880,1
0.982456875,1.18024599,1.978380374,11.47630698,881,1
0.987423738,1.193989526,2.168741995,9.540741998,882,1
0.981834609,1.288972198,2.869930017,7.035049414,883,1
0.990931154,1.214885484,2.557397959,6.444987188,884,1
0.974799415,1.195494264,1.903651807,9.292054402,885,1
0.996516026,1.156350416,1.807638012,11.89507481,886,1
0.993274842,1.177285841,2.209184763,11.23137283,887,1
0.960171949,1.391698856,2.101803627,17.17592391,888,1
0.988809006,1.218120393,2.209597103,7.317328479,889,1
0.96718259,1.067599588,2.24924526,5.350671551,890,1
0.979452769,1.173720158,1.796200833,8.643300358,891,1
0.993098271,1.089328873,2.156552479,9.113093477,892,1
0.949533632,1.013261843,2.679289941,4.326923077,893,1
0.992830175,1.140439803,2.17194707,6.252021358,894,1
0.986984975,1.052068673,2.510387812,5.349473684,895,1
0.976144938,1.147995187,1.71160993,8.123613245,896,1
0.983128217,1.232287726,2.159222989,12.81743627,897,1
0.98339544,1.160524456,2.341820988,6.8502331,898,1
0.988890098,1.140885358,3.0644,4.852323232,899,1
0.981858879,1.205161066,2.033222976,14.56038661,900,1
0.980058417,1.115638067,2.689930556,7.52053696,901,1
0.957546654,0.858885274,2.765595463,6.310144928,902,1
0.989903732,1.060745431,2.087370242,7.218612818,903,1
0.976498053,1.125318943,2.953125,10.29919284,904,1
0.973624085,1.1674752,2.155624928,9.112024666,905,1
0.982145718,1.075240416,2.127830533,5.397630507,906,1
0.976853133,1.366519564,5.670434265,3.380781021,907,1
0.991347092,1.300054657,2.499190658,8.175318088,908,1
0.989254155,1.13954538,2.703332104,7.913609606,909,1
0.986771389,1.174250346,2.209153484,8.787080323,910,1
0.981644833,1.211354459,3.125304073,7.462099885,911,1
0.964936708,1.012068792,3.285395408,5.903474903,912,1
0.982725499,1.227876167,2.326388889,5.471048513,913,1
0.991286706,1.109463127,2.637931629,7.605326877,914,1
0.932228915,0.998757904,2.112611319,4.116306254,915,1
0.982150687,1.220860992,1.999708642,9.732327221,916,1
0.995624068,1.166387035,2.243460212,6.352854512,917,1
0.990947841,1.101421842,1.896849413,9.043682375,918,1
0.997042618,1.028455453,2.248143994,8.639633841,919,1
0.999947509,1.2782695,2.429510592,3.786375417,920,1
0.971904086,1.007870413,1.91667673,5.769474969,921,1
0.971383653,1.235543762,2.297508723,12.21492032,922,1
0.992008943,1.222869025,1.857966074,6.403931204,923,1
0.979062469,1.007271685,1.057522833,8.838039598,924,1
0.992541524,1.065179,2.146624,9.077365462,925,1
0.981731171,1.144289248,1.842653061,7.205241521,926,1
0.982490156,1.176897221,2.145123974,8.064952694,927,1
0.995971949,1.134385194,2.249881853,6.819078166,928,1
0.980970446,1.325521791,4.928695226,4.907316902,929,1
0.972276438,1.305558554,3.746524436,5.399259564,930,1
0.992053829,1.172168115,2.4482283,5.226436782,931,1
0.979282435,1.340858494,2.966552734,5.164616142,932,1
0.991563827,1.238629762,2.219644375,11.35913621,933,1
0.993272629,1.353367636,4.276576517,6.221410222,934,1
0.996191131,1.154140546,2.648568045,5.458366446,935,1
0.961401029,0.969910401,1.902892562,10.53897756,936,1
0.973115614,1.125707215,2.654380295,6.350908129,937,1
0.986724955,1.197008795,2.25853105,6.704621977,938,1
0.980240186,1.092666337,2.288350634,7.871861025,939,1
0.984095706,1.08966498,2.118731901,6.798328349,940,1
0.987178171,1.230203044,2.577280287,8.056967423,941,1
0.990803396,1.067871472,1.587041652,4.939767779,942,1
0.993647243,1.1473104,2.326530612,5.358089628,943,1
0.960363742,1.318307213,2.17051465,8.867075545,944,1
0.991262372,1.191533599,2.108136691,9.913750442,945,1
0.945768042,1.15577062,3.893333333,2.783908046,946,1
0.991112246,1.052735748,2.187838401,5.103723964,947,1
0.98428908,1.123909926,2.308019807,6.090485509,948,1
0.994925977,1.138676934,2.015826739,8.517373103,949,1
0.98928619,1.191354464,2.284503017,10.05533831,950,1
0.989180321,1.318620112,2.288818359,6.16855315,951,1
0.98227051,1.135035105,1.743649296,6.951880248,952,1
0.986239506,1.142041457,1.887655775,6.562929634,953,1
0.960374076,0.929040121,1.58290782,4.901515152,954,1
0.985642858,1.208268823,2.28894942,7.514589144,955,1
0.977652892,1.374886509,2.503684807,8.537668799,956,1
0.986977119,1.211561645,2.839506173,4.856253968,957,1
0.983789907,1.121878471,2.060718502,7.744758509,958,1
0.993137536,1.270474587,2.074428802,9.384358179,959,1
0.965821011,1.212041461,2.368055556,8.214332461,960,1
0.981210643,1.187070135,1.975620633,7.89802014,961,1
0.984682683,1.281376278,1.974639759,11.64544426,962,1
0.969943822,1.111011716,2.330703485,4.476190476,963,1
0.983677599,1.367595093,3.484997071,9.230974762,964,1
0.986128225,1.200724306,2.055180141,5.505071851,965,1
0.973674661,1.092024021,2.042323201,7.361106319,966,1
0.994355949,1.229227048,2.460844957,7.832259657,967,1
0.985618473,1.018856317,2.452805404,10.74085971,968,1
0.98716998,1.160690205,1.987959153,7.326662066,969,1
0.979472609,1.098958503,3.231386738,5.432672591,970,1
0.968075944,1.288146819,2.382036382,8.776558677,971,1
0.974687376,1.248913562,2.139105643,9.528878367,972,1
0.99349214,1.187437528,2.449953139,9.038872295,973,1
0.986954372,1.201504387,2.07539214,7.100755454,974,1
0.967984485,1.170133319,2.690422116,5.656447535,975,1
0.971147654,1.107838019,1.6736,5.880645161,976,1
0.98345231,1.039317478,1.322580645,5.887361185,977,1
0.987205349,1.08469444,1.614763552,5.314307901,978,1
0.979542848,1.100689591,2.190664037,4.735930736,979,1
0.987297643,1.326640855,2.435147081,9.102446131,980,1
0.982015726,1.203491273,2.356470429,6.466261564,981,1
0.974529829,1.22503091,2.794483505,5.895824833,982,1
0.991870076,1.216564948,3.10122449,5.324152107,983,1
0.983997294,1.156672901,2.373631806,8.076871255,984,1
0.984103945,1.107412022,1.324155064,8.066207903,985,1
0.995148024,1.285501515,4.921339397,4.820441989,986,1
0.987364075,1.110801727,1.687519375,6.554805649,987,1
0.959925341,1.149969706,2.024234694,5.698701299,988,1
0.96908691,1.158281907,1.72621505,10.65762872,989,1
0.993226227,1.057063653,2.280519783,5.866236054,990,1
0.965816258,1.227242262,1.946941265,9.099774043,991,1
0.990721188,1.236000811,2.149455556,11.31075125,992,1
0.987858956,1.189006254,1.780635562,6.073238832,993,1
0.960049036,1.303702436,2.41945518,4.673710261,994,1
0.98081811,1.075936367,1.851954448,5.734979041,995,1
0.986669109,1.265451846,2.180632516,15.05834147,996,1
